Crop,Nitrogen (N),Phosphorus (P),Potassium (K),Rainfall,pH,Temperature,Humidity
Bok choy,123,70,131,560.061918,6.876901,16.702265,59.393657
Bok choy,126,69,136,512.908718,6.466126,19.351927,46.204199
Bok choy,127,60,137,472.741673,6.534517,16.607376,66.081898
Bok choy,121,70,132,459.018742,6.863401,18.200957,67.671191
Bok choy,127,67,137,545.396177,6.778548,19.419811,61.936625
Bok choy,124,67,135,453.123249,6.774251,15.042575,60.942503
Bok choy,129,63,130,509.263591,6.709095,18.504948,50.880764
Bok choy,121,66,138,503.032767,6.841881,15.815219,56.401111
Bok choy,121,64,130,435.475532,6.447792,17.309236,60.066328
Bok choy,124,69,137,534.424601,6.529426,19.735223,42.519181
Bok choy,126,63,140,438.497117,6.597567,17.119146,67.509232
Bok choy,130,70,138,573.800874,6.654868,18.469867,47.346348
Bok choy,130,66,139,517.912595,6.709913,17.56719,41.718274
Bok choy,125,66,137,510.204595,6.567205,16.814774,58.349754
Bok choy,122,63,137,410.729769,6.850627,15.263812,40.73691
Bok choy,122,60,134,492.663125,6.899227,18.072834,61.488519
Bok choy,130,68,135,530.329179,6.734333,16.022944,58.316083
Bok choy,129,67,139,591.029934,6.882316,18.259014,47.530854
Bok choy,127,63,130,587.901836,6.679421,16.863744,58.7756
Bok choy,129,69,135,521.719665,6.461203,15.42095,45.549704
Bok choy,124,64,134,416.135808,6.45328,16.517455,53.083657
Bok choy,126,69,139,573.212574,6.613702,19.840709,68.854548
Bok choy,120,60,138,457.013328,6.518513,18.983563,65.168322
Bok choy,126,65,139,449.496331,6.609232,19.383066,66.149253
Bok choy,126,60,131,433.937213,6.844363,17.99167,59.124676
Bok choy,121,61,139,457.949303,6.621293,16.828607,42.54619
Bok choy,120,69,131,437.173171,6.617782,16.337915,63.636945
Bok choy,130,64,137,577.272778,6.742821,15.66618,64.094788
Bok choy,127,60,136,441.657854,6.425415,17.960944,57.552069
Bok choy,124,61,135,431.676183,6.595258,19.828827,44.957297
Bok choy,126,64,135,517.70661,6.527408,19.208408,65.96494
Bok choy,120,60,132,440.468854,6.809949,16.926798,44.263073
Bok choy,123,62,140,451.554608,6.561389,19.942862,43.836638
Bok choy,123,62,131,570.987948,6.436912,19.547141,64.408331
Bok choy,126,63,140,586.439316,6.572183,18.649462,58.986091
Bok choy,129,67,137,485.775783,6.578177,18.83977,50.401224
Bok choy,130,66,138,473.191437,6.835332,19.79477,53.176063
Bok choy,128,62,132,476.256589,6.767211,18.143026,60.204778
Bok choy,120,68,134,576.427659,6.672971,18.454785,67.307226
Bok choy,120,69,130,523.667831,6.84484,15.916664,60.827075
Bok choy,120,60,130,409.640314,6.447235,17.183131,60.584096
Bok choy,121,61,136,413.987852,6.548563,18.804892,68.634327
Bok choy,128,64,138,580.096232,6.544492,16.513503,53.394325
Bok choy,122,64,130,479.843413,6.442631,17.965776,68.814793
Bok choy,128,68,138,547.873499,6.450707,18.025625,59.297056
Bok choy,125,61,131,450.519927,6.876653,15.673517,60.711011
Bok choy,128,65,136,579.256752,6.617458,19.159193,55.494493
Bok choy,125,70,139,431.546178,6.581846,18.710876,47.467752
Bok choy,126,64,138,467.704139,6.620897,18.743419,40.951162
Bok choy,123,70,130,454.486708,6.864589,15.507151,62.383796
Bok choy,127,65,138,563.651016,6.584547,19.611214,68.040848
Bok choy,125,68,140,541.608405,6.820851,17.614125,66.448938
Broccoli,72,69,60,538.53554,6.525859,17.040834,78.711905
Broccoli,76,63,57,724.789504,6.545695,24.733394,58.647165
Broccoli,79,60,60,746.84202,6.490047,22.728578,66.213026
Broccoli,77,66,59,711.672047,6.554284,15.48746,78.654297
Broccoli,73,60,51,731.53769,6.580788,15.596662,33.41164
Broccoli,77,64,54,735.300063,6.698268,21.273342,59.954547
Broccoli,79,64,57,704.109957,6.454523,20.655681,61.136891
Broccoli,74,64,58,734.428949,6.585736,21.616148,44.218075
Broccoli,79,68,58,619.683642,6.565248,22.982686,75.510841
Broccoli,74,65,54,515.20382,6.681106,21.592271,54.809452
Broccoli,76,66,55,638.51479,6.603051,16.015092,69.077814
Broccoli,75,63,56,507.358233,6.495423,17.53372,76.547342
Broccoli,77,62,58,688.6298,6.693649,16.311661,41.615333
Broccoli,72,64,58,774.863434,6.686816,15.880909,54.712815
Broccoli,79,66,55,549.632972,6.412337,19.034464,68.461375
Broccoli,78,61,51,776.163166,6.567345,20.100252,32.816302
Broccoli,79,63,60,509.667405,6.568248,16.904842,50.990952
Broccoli,71,68,59,792.562048,6.677676,22.487744,63.573168
Broccoli,72,62,54,700.702637,6.565398,18.280929,34.090595
Broccoli,80,63,57,700.449591,6.434589,21.167988,36.722874
Broccoli,79,63,59,682.754227,6.47559,17.491919,55.774231
Broccoli,80,68,51,737.980175,6.689288,16.402523,33.865159
Broccoli,74,69,54,799.964207,6.545072,19.867256,45.410174
Broccoli,74,64,53,551.898838,6.469945,21.219539,70.663364
Broccoli,78,64,51,672.44552,6.616217,18.210489,31.675057
Broccoli,75,65,57,614.853072,6.671644,23.99696,45.340069
Broccoli,71,64,54,602.29243,6.690462,18.124564,33.185147
Broccoli,77,66,58,546.541127,6.458231,19.865121,42.939773
Broccoli,73,65,53,753.46982,6.533845,21.180767,33.838009
Broccoli,79,63,58,755.985427,6.490644,23.97564,76.530368
Broccoli,74,60,59,729.749937,6.696746,15.999787,64.362664
Broccoli,74,65,56,555.116244,6.401282,18.745077,77.301768
Broccoli,76,65,51,692.760995,6.668337,15.684001,43.891612
Broccoli,70,69,59,612.736095,6.520582,21.40425,56.884424
Broccoli,72,67,55,537.319606,6.466554,21.343234,78.095361
Broccoli,76,66,50,791.157719,6.483566,22.288485,50.365378
Broccoli,78,65,58,708.814492,6.463752,20.749242,77.987421
Broccoli,73,65,52,646.510812,6.583154,16.820661,30.388301
Broccoli,75,64,60,644.680684,6.50456,22.860565,36.060615
Broccoli,77,68,52,650.034906,6.654489,22.259815,56.213138
Broccoli,71,62,54,644.746011,6.515748,16.083651,67.272565
Broccoli,72,62,55,797.181748,6.472499,15.922416,54.458373
Broccoli,77,64,56,535.417914,6.501156,24.703256,52.967341
Broccoli,80,61,53,781.530849,6.579051,18.260607,74.603914
Broccoli,73,63,50,758.251691,6.628621,21.454669,69.345203
Broccoli,80,61,54,526.195207,6.464866,22.399267,41.366687
Broccoli,74,70,56,594.212696,6.421128,19.211388,44.093706
Broccoli,77,68,60,743.934014,6.645978,17.200087,57.539627
Broccoli,71,62,52,757.171984,6.650942,20.104092,52.659834
Broccoli,72,60,51,612.93565,6.457531,16.895007,69.52811
Broccoli,74,67,53,681.122509,6.627311,17.823532,49.433069
Broccoli,72,62,57,715.514537,6.464625,18.825358,37.243627
Broccoli,71,62,60,778.480701,6.467711,16.095579,66.260389
Broccoli,79,66,60,722.009247,6.419722,21.470951,73.529377
Broccoli,78,67,58,613.69484,6.571347,22.544138,38.411344
Broccoli,72,68,54,753.339424,6.503848,15.305737,41.619858
Broccoli,74,69,50,539.886367,6.583318,15.618404,72.199152
Broccoli,72,62,56,720.645149,6.554736,22.692049,39.225152
Broccoli,72,67,59,724.936209,6.692875,20.263868,50.591426
Broccoli,77,63,52,547.624259,6.550276,24.29336,50.350929
Broccoli,78,63,53,626.484867,6.478598,18.15708,71.625298
Broccoli,79,65,58,647.845968,6.536494,21.307046,44.515349
Broccoli,80,64,57,759.687565,6.540941,23.339203,55.524306
Broccoli,75,61,58,727.876849,6.653017,21.941732,38.463656
Broccoli,77,66,51,768.760431,6.402339,16.458411,46.720597
Broccoli,72,65,50,536.469097,6.538913,20.314838,40.092757
Broccoli,78,66,51,743.75702,6.42831,23.809722,70.972535
Broccoli,70,65,50,790.316543,6.646642,17.584618,30.109089
Broccoli,79,70,57,699.605296,6.472809,23.928311,37.767816
Broccoli,80,61,57,601.418105,6.51797,21.048016,49.531607
Broccoli,71,62,59,795.92029,6.659935,15.031367,50.359724
Broccoli,77,68,52,578.408025,6.451898,17.164324,63.73153
Broccoli,73,64,51,729.831403,6.68328,19.375469,43.838824
Broccoli,73,69,52,662.022042,6.666472,22.459183,67.750658
Broccoli,70,69,51,658.830543,6.493787,24.915418,43.510599
Broccoli,73,63,56,552.953978,6.469124,15.792675,70.421793
Broccoli,74,62,58,673.122198,6.683182,15.937864,57.596994
Broccoli,70,62,53,765.538695,6.511268,19.497396,33.957327
Broccoli,70,70,54,758.880913,6.450698,21.747233,30.023708
Broccoli,72,70,59,576.477886,6.662649,23.321969,31.079403
Broccoli,79,62,51,762.121838,6.57719,20.129002,30.813167
Broccoli,71,62,59,612.197806,6.630319,22.404317,66.088237
Broccoli,78,64,58,662.455107,6.606865,16.256107,35.276446
Broccoli,78,62,58,694.194181,6.501189,15.119905,32.755492
Broccoli,73,65,57,783.126045,6.550344,16.758431,67.696858
Broccoli,73,66,58,580.896377,6.654823,15.832243,62.531343
Broccoli,72,61,56,688.29016,6.66067,22.254306,75.41934
Broccoli,80,70,51,760.543862,6.445828,21.126955,57.427571
Broccoli,78,67,53,657.085304,6.602884,16.569516,44.764622
Broccoli,75,60,60,527.333948,6.43334,16.805588,74.538805
Broccoli,79,64,58,710.598822,6.461117,19.897266,68.009694
Broccoli,73,68,50,776.344917,6.607274,15.820252,42.519308
Broccoli,75,68,56,614.275116,6.492019,23.912525,78.931202
Broccoli,70,65,50,530.799363,6.494702,21.804178,60.674371
Broccoli,79,67,52,552.815856,6.486615,18.314796,76.20778
Broccoli,75,70,53,749.831391,6.550546,15.225587,41.847212
Broccoli,75,66,56,706.536641,6.680183,23.972875,43.486879
Broccoli,79,66,58,525.452988,6.416346,19.814438,71.667702
Broccoli,80,69,58,544.028381,6.571537,15.753699,54.224746
Broccoli,76,60,57,711.907365,6.670475,16.905922,58.880477
Broccoli,72,62,56,749.223915,6.675453,17.579777,57.550869
Broccoli,71,67,56,659.658758,6.642677,18.1792,30.955134
Broccoli,77,69,59,770.359588,6.611311,21.582535,66.334504
Broccoli,75,60,59,647.999322,6.410649,21.57825,66.826811
Broccoli,72,66,59,773.392368,6.664539,24.138763,52.65048
Broccoli,77,60,53,696.391126,6.556363,18.372707,65.79821
Broccoli,72,60,60,512.160869,6.563805,19.337915,34.309222
Broccoli,80,70,57,566.304987,6.657687,20.625374,34.3232
Broccoli,76,61,57,543.75621,6.426601,17.479952,57.767172
Broccoli,72,66,50,695.310353,6.697815,15.642323,45.410695
Broccoli,76,70,51,697.419179,6.496719,23.402516,38.34044
Broccoli,74,64,54,788.755942,6.480278,17.152328,79.740171
Broccoli,74,68,59,767.849797,6.558844,16.830087,69.438016
Broccoli,72,64,50,601.965586,6.688199,23.095783,63.343364
Broccoli,74,64,55,771.683056,6.618689,20.222585,50.990512
Broccoli,78,62,52,530.080258,6.55875,24.649011,35.532443
Broccoli,76,68,59,569.421767,6.593504,22.307858,54.778967
Broccoli,79,68,51,657.254573,6.603743,21.042842,79.479729
Broccoli,80,68,50,507.666933,6.694674,15.36211,55.219612
Broccoli,78,64,60,654.867184,6.627169,17.474,65.141473
Broccoli,79,61,56,607.035973,6.469517,16.706761,34.654644
Broccoli,80,62,58,593.882731,6.682619,17.559422,45.473774
Broccoli,70,60,54,717.878714,6.445045,19.350968,31.032842
Broccoli,73,67,52,515.978616,6.645155,23.505129,46.609299
Broccoli,79,69,57,557.50895,6.426764,18.532959,56.548366
Broccoli,71,65,58,642.827966,6.584049,20.824674,61.897336
Broccoli,79,63,50,727.04339,6.4246,19.960614,40.762134
Broccoli,71,62,56,501.567531,6.53261,22.559361,70.967158
Broccoli,72,60,53,563.509208,6.630072,22.029773,78.695253
Broccoli,79,67,58,602.012333,6.596126,22.746531,46.046702
Broccoli,79,68,53,717.46398,6.410596,23.096977,68.651653
Broccoli,75,63,58,576.661989,6.444223,22.690949,62.906257
Broccoli,73,69,50,557.597948,6.572482,18.38917,32.568096
Broccoli,72,67,50,654.00829,6.673429,24.686525,64.912856
Broccoli,73,62,54,729.610782,6.410996,16.251527,61.737562
Broccoli,73,62,55,708.774859,6.466264,15.541932,69.200845
Broccoli,77,61,53,530.879413,6.549007,19.657554,69.358196
Broccoli,73,63,54,758.152845,6.628812,18.13494,59.092473
Broccoli,72,69,57,565.176145,6.600873,15.824519,36.009283
Broccoli,73,62,58,647.065346,6.458826,20.692102,70.163358
Broccoli,77,65,58,619.006316,6.527633,21.894418,62.987052
Broccoli,78,64,54,780.175539,6.412852,19.690612,78.51216
Broccoli,73,61,55,588.08538,6.435113,22.365388,57.443841
Broccoli,74,63,58,650.398926,6.429654,16.299868,71.517688
Broccoli,77,66,54,639.196515,6.495589,17.916687,72.783629
Broccoli,78,62,60,608.333568,6.611873,16.549637,65.499227
Broccoli,70,67,59,772.451067,6.487278,21.59343,35.106422
Broccoli,80,65,56,789.428462,6.562087,22.721723,62.978323
Broccoli,74,61,57,696.071228,6.42375,23.276581,42.963283
Broccoli,76,61,52,769.236787,6.648826,21.321437,47.043687
Broccoli,78,66,55,612.743519,6.529588,21.94667,74.721039
Broccoli,73,66,52,729.141619,6.656826,24.010976,31.190499
Broccoli,77,66,55,509.570674,6.54132,20.294441,31.113629
Broccoli,79,61,57,786.276655,6.58057,18.794302,52.197742
Broccoli,72,68,57,730.743062,6.411438,21.395457,49.920712
Broccoli,80,67,51,577.682605,6.406399,21.989947,71.180527
Broccoli,74,63,50,700.655641,6.400021,16.948877,44.762432
Broccoli,76,64,54,677.865495,6.522232,23.579925,50.066743
Broccoli,78,60,55,754.454062,6.58788,17.818577,79.704262
Broccoli,80,70,57,576.569493,6.582804,15.207507,76.370661
Broccoli,73,66,53,514.970277,6.641105,18.199328,34.629846
Broccoli,73,60,57,526.857419,6.518635,19.561997,51.447406
Broccoli,76,65,56,657.32365,6.604658,17.757366,54.728718
Broccoli,76,65,57,601.421577,6.502855,16.901325,68.019241
Broccoli,73,63,52,605.259203,6.598004,24.892922,35.928311
Broccoli,72,69,55,674.242567,6.698712,15.9122,72.893289
Broccoli,72,69,56,573.078077,6.481473,22.007054,41.893711
Broccoli,75,64,57,607.225094,6.619101,19.019048,52.809997
Broccoli,75,63,51,557.998693,6.612199,20.055461,43.977353
Broccoli,77,69,58,624.29881,6.464753,15.46486,59.150381
Broccoli,72,61,51,747.290249,6.609629,20.646186,34.940638
Broccoli,79,63,52,545.97941,6.510292,20.675011,71.566012
Broccoli,73,60,50,534.000214,6.633733,16.571259,73.232178
Broccoli,71,63,60,641.462319,6.461521,21.152949,34.79996
Broccoli,79,68,51,648.544189,6.581761,24.370295,56.073995
Broccoli,72,63,55,504.551289,6.432036,24.052756,69.722094
Broccoli,71,65,53,765.07419,6.602168,16.843673,49.061453
Broccoli,71,67,58,745.290256,6.668276,24.922771,72.367633
Broccoli,76,69,52,787.209474,6.618442,22.234812,72.905389
Broccoli,71,63,51,634.166946,6.462683,21.145483,55.309206
Broccoli,80,61,54,528.639205,6.461414,22.796958,68.768358
Broccoli,76,66,55,712.605125,6.680078,16.59401,62.392277
Broccoli,74,67,56,769.984813,6.584702,15.732234,49.998428
Broccoli,77,68,59,600.217495,6.610388,20.977618,39.089848
Broccoli,71,64,58,716.207855,6.650373,17.628094,43.074256
Broccoli,80,65,59,787.080219,6.402582,21.907026,50.419834
Broccoli,77,60,54,711.662977,6.454934,17.896109,39.122997
Broccoli,77,60,55,512.290738,6.623335,18.316228,57.928177
Broccoli,75,66,59,740.702757,6.407799,19.338901,43.345657
Broccoli,74,65,59,740.459739,6.480386,18.271892,46.951695
Broccoli,79,64,56,569.717295,6.597314,20.647333,35.646905
Broccoli,71,62,51,733.779402,6.581691,24.726895,49.351047
Broccoli,78,61,56,701.706264,6.679464,18.646439,72.663686
Broccoli,76,61,57,537.544304,6.422833,22.178335,55.91961
Broccoli,75,65,53,697.209444,6.574532,22.069801,41.676469
Broccoli,77,70,60,758.565736,6.620007,23.807723,39.772868
Broccoli,70,70,58,647.767534,6.625067,23.892749,36.503038
Broccoli,78,64,51,644.14888,6.453151,16.846034,60.808049
Broccoli,71,63,59,661.380169,6.426999,17.960593,45.990988
Broccoli,70,65,55,771.96905,6.623247,22.194944,65.865487
Celery,117,63,143,553.190929,6.552769,21.900303,69.217802
Celery,110,63,149,560.275625,6.757661,21.252289,37.933675
Celery,113,61,142,581.181509,6.916245,20.3116,60.749638
Celery,110,67,143,639.356356,6.832584,20.229906,49.237987
Celery,120,62,141,501.703554,6.506245,18.354255,53.47449
Celery,113,68,146,500.007228,6.745668,18.455363,75.486636
Celery,113,67,146,531.930017,6.626083,20.146698,79.516563
Celery,115,64,149,701.3195,6.674786,18.971591,32.33259
Celery,119,70,143,676.355486,6.623203,15.576125,33.66047
Celery,111,62,143,753.229957,6.720847,21.287327,46.654287
Celery,115,70,140,623.450893,6.687117,15.445127,45.456572
Celery,120,68,141,514.088385,6.984201,18.965026,43.209565
Celery,116,62,144,642.205585,6.564569,18.151646,62.135627
Celery,117,62,147,524.893762,6.605175,21.779587,52.96943
Celery,114,62,143,564.85508,6.797651,15.857414,55.376229
Celery,111,64,149,722.250725,6.528495,15.271117,60.801565
Celery,114,68,144,585.829748,6.518629,16.505382,54.251742
Celery,116,60,147,553.03072,6.750757,17.881611,64.054367
Celery,116,67,150,728.277087,6.677741,16.710697,73.493088
Celery,117,69,150,680.146679,6.737368,18.036916,50.164769
Celery,115,61,149,597.721989,6.836996,20.317676,43.293268
Celery,112,63,148,507.603633,6.792069,19.279931,75.558861
Celery,115,63,145,627.774099,6.544558,17.24318,63.392613
Celery,113,70,143,527.634578,6.788755,17.893017,39.16278
Celery,114,68,149,766.413231,6.508153,21.578191,69.211944
Celery,119,69,142,664.223756,6.674444,17.21157,52.031808
Celery,110,63,144,783.03081,6.756688,17.067413,65.748481
Celery,111,68,144,501.987266,6.98955,19.937433,38.874624
Celery,114,68,140,798.221572,6.915068,17.4981,48.00376
Celery,113,65,148,580.02848,6.604888,21.909375,37.50907
Celery,111,67,150,647.060827,6.691723,20.98948,43.437392
Celery,116,60,150,787.487602,6.605354,16.579738,53.446584
Celery,114,66,149,624.657396,6.851208,20.11787,68.425756
Celery,120,61,142,797.203968,6.891219,19.842753,71.541712
Celery,110,64,144,566.149672,6.54742,21.294852,47.197319
Celery,118,69,150,521.263574,6.712871,18.932881,57.542701
Celery,120,70,148,785.522769,6.805177,19.608563,30.305758
Celery,120,68,140,656.031413,6.532161,15.489172,43.115459
Celery,116,61,146,684.833481,6.607236,18.874135,49.667668
Celery,119,70,141,613.043298,6.6382,21.700648,35.257726
Celery,112,69,146,591.580002,6.775809,16.782442,31.656667
Celery,113,70,145,520.679375,6.529229,15.91054,41.885671
Celery,112,60,148,661.72413,6.68998,17.619076,72.77993
Celery,114,67,142,527.941146,6.912337,17.029146,49.21939
Celery,110,70,144,737.999511,6.980292,18.571402,71.764952
Celery,111,61,145,641.613069,6.616921,17.798916,55.954386
Celery,116,66,141,629.213517,6.620381,16.186545,47.04544
Celery,110,70,149,554.107717,6.594081,18.949814,47.710169
Celery,118,64,140,782.722036,6.829202,19.229821,70.045262
Celery,111,69,145,692.15318,6.528898,15.609774,30.515065
Celery,111,64,147,777.135863,6.918954,18.516157,57.379108
Celery,116,64,142,722.778926,6.510269,19.323015,71.151948
Celery,111,70,147,509.067547,6.517782,20.054455,66.311107
Celery,110,70,147,754.800808,6.828843,20.724823,42.449918
Celery,113,63,142,777.323878,6.566496,17.696129,43.998779
Celery,114,65,143,533.117245,6.620446,18.722027,61.516714
Celery,115,67,147,748.011501,6.825819,16.012943,47.392019
Celery,110,64,143,610.336679,6.842623,21.492115,74.193442
Celery,120,62,140,597.768235,6.799522,15.569267,77.441701
Celery,111,62,142,692.474458,6.617019,18.355332,34.204719
Celery,120,60,150,519.399309,6.902607,19.799915,52.214454
Celery,119,60,140,793.15994,6.83323,19.160481,69.699044
Celery,112,66,149,636.769824,6.665261,18.119003,30.047848
Celery,119,60,145,791.30151,6.572807,15.91302,43.218646
Celery,114,64,144,617.43164,6.802066,21.522036,58.498729
Celery,117,66,149,602.049102,6.807236,17.066412,33.720445
Celery,111,68,147,705.893868,6.591523,15.57962,59.071535
Celery,119,68,141,626.861522,6.776038,15.936162,34.892154
Celery,113,65,147,631.257124,6.636015,19.03013,51.431187
Celery,116,64,147,630.119031,6.749309,21.946668,39.518162
Celery,120,63,141,784.482584,6.630903,20.57338,43.920229
Celery,110,67,143,527.690417,6.719057,17.319198,41.789849
Celery,116,64,148,537.95698,6.665416,15.430197,74.887645
Celery,119,68,140,796.794138,6.693639,21.27028,65.18121
Celery,112,61,148,712.858451,6.933502,18.333643,65.141199
Celery,114,65,147,716.515974,6.511519,21.468744,32.764212
Celery,116,67,145,704.045693,6.895533,15.711202,46.279097
Celery,120,65,143,535.725726,6.800256,16.608458,70.46378
Celery,120,62,150,613.082943,6.833742,19.790466,66.548993
Celery,117,65,147,732.071207,6.731844,16.869506,42.187275
Celery,112,65,146,692.169426,6.983658,20.107144,38.008095
Celery,117,61,150,759.34805,6.981417,21.575552,34.679996
Celery,118,66,147,597.881636,6.685057,15.512419,71.992344
Celery,116,67,150,521.036077,6.811552,20.645444,51.609658
Celery,113,60,147,511.932603,6.564652,17.627706,66.950919
